tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetSource,tweetCreated,userID,userScreen,userName,userCreateDt,userDesc,userFollowerCt,userFriendsCt,userLocation,userTimezone
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,2877260908,RealLifeGoalss,Luxury Goals,11/14/2014 23:49,Luxurious Goals AF. *We do not own any content posted**Turn on Notifications* DM me for any Business Inquiries,22516,787,,Eastern Time (US & Canada)
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,2995137130,pdcxdp,?¿,1/24/2015 1:58,@veil_sincerity,11616,73,soflo,Eastern Time (US & Canada)
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,3253208216,W2R_KaJo,KaJo,6/23/2015 2:25,IG: _.Kajo SoundCloud: Kajo Features/Booking/Beats Khaij1997@gmail.com,24131,13222,,
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,312978298,_mcmtay_,ليقوني,6/7/2011 23:51,foreverícσníc #heartless,6217,1995,,Atlantic Time (Canada)
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,2850712325,NotChiIIing,NotChiIIing,10/29/2014 23:47,⠀⠀⠀⠀⠀⠀⠀ʙᴏᴏᴛʏʜᴏʟɪᴄ⠀⠀⠀⠀⠀⠀6'2 ⠀⠀⠀⠀ ⠀⠀⠀⠀⠀⠀⠀,15079,2079,,
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,2983656082,opticaIbliss,Optical Bliss,1/18/2015 6:37,Appealing to the visual senses. DM if you want to be featured. Turn my tweet notifications on for follows.,11467,8431,,Pacific Time (US & Canada)
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,1873969482,sharak_cam,Cam,9/17/2013 3:48,I'm not racist my timbs are black | @camsharak | @sharakcam | Central Michigan University,9930,1725,mi,Eastern Time (US & Canada)
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,2485684989,slumpsociety,slump,4/15/2014 4:24,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,18459,7211,,Atlantic Time (Canada)
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,2826657405,TajBiz,Taj,10/13/2014 2:23,Social Media Influencer,4881,1,NYC✈️PA,Pacific Time (US & Canada)
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,534396125,DopeeGoddess,foreign mamí,3/23/2012 15:10,my tweets are in my likes | sc: @dopegoddesss |,12971,8470,turn on my notification,
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,7.29E+17,svmstyle,sc - dhatboisam,5/7/2016 21:04,#FAMU20 🇭🇹 305 ✈️ 805,2313,1792,"Miami, FL",Pacific Time (US & Canada)
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,2288878336,SoundcIoudNews,SoundCloud News,1/17/2014 23:02,Official @soundcloud news in the cloud community. For further information DM us or @scsupport & @repostnetwork,23391,1782,"Los Angeles, CA",Eastern Time (US & Canada)
8.25E+17,"RT @YoRoyRobin: Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NOT My President. 
Donald Trump is NO…",1235,0,TweetDeck,1/27/2017 1:03,88607314,Therealcavi,cavi(kv),11/9/2009 6:25,⠀⠀⠀⠀⠀⠀ | Dancer | Choreographer | ⠀ | Sc: Therealcavi https://t.co/GIiEJ3f3FR | . $horelineMafia x Fuck The World | LA living.,18229,8317,"Seattle, WA",Tijuana
8.25E+17,RT @WSJ: Canceled Trump-Peña Nieto meeting marks biggest U.S.-Mexico rift in decades https://t.co/LzgAZ6MHnT,43,0,Twitter for iPhone,1/27/2017 1:03,2945911918,bbdevices,News Reader,12/28/2014 14:35,,215,608,,Mid-Atlantic
8.25E+17,RT @EricSpracklen: Donald Trump on Obamacare today at the GOP retreat in Philly https://t.co/CC8LA5ecGS,5,0,Twitter for iPhone,1/27/2017 1:03,112429954,jesussaves47,Sandy,2/8/2010 13:31,"Mother, grandmother, Sister in Christ, friend, born again Christian,  servant and a follower of Jesus Christ.",81,194,,
8.25E+17,RT @TheDemocrats: It's time for Donald Trump to stop thinking about his personal fortune and instead focus on helping American workers. htt…,501,0,Twitter for Android,1/27/2017 1:03,75886370,soleburyguy,Mark D. Friend,9/20/2009 22:03,,166,665,"San Francisco, CA",Indiana (East)
8.25E+17,"RT @SarahLerner: As Donald Trump closes our borders to refugees, remember that Hillary Clinton sent this email: https://t.co/BcUoKJr02X",23118,0,Twitter for iPhone,1/27/2017 1:03,346071170,jamester17,Jamie Lynne Mercer,7/31/2011 17:37,"Wife, Mother to Adelynne and Aidan, Middle School Teacher, and Sports Junkie. Go Hawks, Huskies, Sonics, Sounders, and M's.",73,694,"Seattle,WA",
8.25E+17,"Blacks are divided by Religion Donald Trump will help unite Us by "" PUSHING REAL GOOD 

Min @LouisFarrakhan

https://t.co/TBE7DZGE1o",0,0,TweetDeck,1/27/2017 1:03,8.05E+17,jasonwillia99,Jason Williamson,12/2/2016 7:07,,544,5001,US,Pacific Time (US & Canada)
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Twitter Web Client,1/27/2017 1:03,23165548,AaronLWilson,Aaron Wilson,3/7/2009 4:43,Baseball Nut in Search of the Life-Ruiningly Outstanding who is considering a reboot to start Eutopolis -- A leader in a migratory society.,176,464,"Minneapolis, MN",Central Time (US & Canada)
8.25E+17,"Blacks are divided by Religion Donald Trump will help unite Us by "" PUSHING REAL GOOD 

Min @LouisFarrakhan

https://t.co/tSb1iGoY78",0,0,TweetDeck,1/27/2017 1:03,7.85E+17,fighthard99,Fight Hard,10/9/2016 7:25,,487,4950,US,Pacific Time (US & Canada)
8.25E+17,"RT @SarahLerner: As Donald Trump closes our borders to refugees, remember that Hillary Clinton sent this email: https://t.co/BcUoKJr02X",23118,0,Twitter for Android,1/27/2017 1:03,31865903,Mermaid_Scales,Rachel,4/16/2009 15:00,Enough angst for a Grammy Award winning album with none of the talent.,322,150,Location: emotional limbo,Central Time (US & Canada)
8.25E+17,VoteVets Slams Donald Trump's Executive Order Punishing Veterans https://t.co/eN509mQ5Fo,0,0,Twitter Web Client,1/27/2017 1:03,1658743746,LauraSexAngel,Laura Sex Angel,8/9/2013 22:59,A place for ALL who give sex away (purposely @ no literal charge) & care about the sexual needs of the poor-Age 18 + ONLY please!-Thank you!-NSFW,2716,2745,Southern US,Central Time (US & Canada)
8.25E+17,"Blacks are divided by Religion Donald Trump will help unite Us by "" PUSHING REAL GOOD 

Min @LouisFarrakhan

https://t.co/375Gn9C1G9",0,0,TweetDeck,1/27/2017 1:03,7.85E+17,TeachingAllDay9,Teaching All Day,10/9/2016 7:27,,879,818,US,Pacific Time (US & Canada)
8.25E+17,"Blacks are divided by Religion Donald Trump will help unite Us by "" PUSHING REAL GOOD 

Min @LouisFarrakhan

https://t.co/XbAjNKfqI1",0,0,TweetDeck,1/27/2017 1:03,8.05E+17,wilsonjefferso8,Wilson Jefferson,12/2/2016 7:08,,544,5002,US,Pacific Time (US & Canada)
8.25E+17,"Blacks are divided by Religion Donald Trump will help unite Us by "" PUSHING REAL GOOD 

Min @LouisFarrakhan

https://t.co/KwohorNVFa",0,0,TweetDeck,1/27/2017 1:03,7.90E+17,highlyblessed92,Highly Blessed,10/23/2016 15:56,,799,5000,US,Pacific Time (US & Canada)
8.25E+17,RT @HeathaT: Donald Trump is building a wall on the Mexico border as undocumented crossing hits a 40-year low https://t.co/S0q2VwDv9M https…,5667,0,Twitter for iPhone,1/27/2017 1:03,24402513,bookgrl5df,JonesofCa,3/14/2009 17:51,"Very Progressive Mom of Lucy, Bodhi and Sam. Retired from teaching and Owner of a GREAT natural handmade soap company. #UniteBlue",1273,3963,"California, USA",Pacific Time (US & Canada)
8.25E+17,"Blacks are divided by Religion Donald Trump will help unite Us by "" PUSHING REAL GOOD 

Min @LouisFarrakhan

https://t.co/wHQtUB6K0g",0,0,TweetDeck,1/27/2017 1:03,7.97E+17,overcomeobstc,Overcome Obstacles,11/12/2016 6:53,,902,2958,US,Pacific Time (US & Canada)
8.25E+17,"Blacks are divided by Religion Donald Trump will help unite Us by "" PUSHING REAL GOOD 

Min @LouisFarrakhan

https://t.co/WjqFcm2Cry",0,0,TweetDeck,1/27/2017 1:03,7.90E+17,knowledgesek4,Knowledge Seeker,10/23/2016 16:10,,547,3061,US,Pacific Time (US & Canada)
8.25E+17,"Blacks are divided by Religion Donald Trump will help unite Us by "" PUSHING REAL GOOD 

Min @LouisFarrakhan

https://t.co/m7aYz9gDa3",0,0,TweetDeck,1/27/2017 1:03,8.03E+17,gettingready4ww,Fred Williams,11/28/2016 6:12,,202,3737,US,Pacific Time (US & Canada)
8.25E+17,"Blacks are divided by Religion Donald Trump will help unite Us by "" PUSHING REAL GOOD 

Min @LouisFarrakhan

https://t.co/Bsjh8nykls",0,0,TweetDeck,1/27/2017 1:03,8.03E+17,socialmedianer9,Social Media Nerd,11/28/2016 6:03,Social media nerd.,598,5001,US,Pacific Time (US & Canada)
8.25E+17,RT @civilrightsorg: .@SenWarren to DeVos: No precedent for a @usedgov nominee with your lack of public education experience. #DeVosFacts ht…,57,0,Twitter for iPhone,1/27/2017 1:03,7.85E+17,NovSurpriseMov,NovemberSurpriseMovi,10/10/2016 3:57,https://t.co/O7WwQyFkvY #VotingRights #Documentary on #election2016  Tax deductible DONATE HERE!  https://t.co/XyPshUpzu1,29,193,United States of America,Pacific Time (US & Canada)
8.25E+17,"Donald Trump is going to snap very soon, and here is how I know https://t.co/NYqbUjLh8U via @wordpressdotcom",0,0,Twitter Web Client,1/27/2017 1:03,1410390912,VictoreLuminary,Victorea Luminary,5/7/2013 14:40,"Shaman, Animal Whisperer, Writer",462,932,USA,Central Time (US & Canada)
8.25E+17,"RT @2020pleasehurry: A 20% Mexico import tax means Americans will pay considerably more for autos, equipment, fruits, vegetables and Donald…",199,0,Twitter for Android,1/27/2017 1:03,377803487,Crunktopus,Bees,9/22/2011 4:06,shitpost shitpost shitpost,7,37,,
8.25E+17,Doubling fee for 'Winter White House' creates perception of conflict &amp; cash-for-access https://t.co/yI0pFbtCmU,0,0,Sprout Social,1/27/2017 1:03,17547736,IssueOneReform,Issue One,11/21/2008 22:41,Bringing people of all political stripes together to reduce the influence of money in politics.,4054,789,"Washington, DC",Eastern Time (US & Canada)
8.25E+17,"In the wake of Pissgate, do efforts to normalize kink piss away that kink's power? #SavageLove
https://t.co/YzhG22Ucu7",0,1,Sprout Social,1/27/2017 1:02,16104602,Chicago_Reader,Chicago Reader,9/2/2008 23:09,Chicago's illustrious free weekly newspaper,215872,1787,"Chicago, IL",Central Time (US & Canada)
8.25E+17,"RT @SarahLerner: As Donald Trump closes our borders to refugees, remember that Hillary Clinton sent this email: https://t.co/BcUoKJr02X",23118,0,Twitter Web Client,1/27/2017 1:02,2863244813,geetanjoly,geety ✨,11/5/2014 21:02,i may not live to see our glory #NotMyPresident,43,159,geety ; 18 ; they/she ; nyc,
8.25E+17,"RT @JamesMartinSJ: Stirring up hatred against one group is evil: ""Trump to publish weekly list of crimes committed by immigrants"": https://…",109,0,Twitter Web Client,1/27/2017 1:02,737023705,MattRawberts,Matthew Roberts,8/4/2012 16:36,,460,732,"Abilene, TX",Eastern Time (US & Canada)
8.25E+17,"RT @nytimes: As Donald Trump thunders, GOP lawmakers duck and cover https://t.co/fMjisLulfU",202,0,Twitter for Android,1/27/2017 1:02,621113677,flyhyland,Marcy Borken,6/28/2012 16:12,,8,52,,
8.25E+17,"RT @MPRnews: Tonight's topic: ""How Donald Trump challenges what we assume about one another."" #IndivisibleRadio. @KerriMPR 

Call: 844-745-…",3,0,Twitter Web Client,1/27/2017 1:02,6576492,WNYC,WNYC,6/4/2007 18:22,"Podcasts, news and culture from New York Public Radio. 93.9 FM | AM 820 https://t.co/w7XTILpzFG | https://t.co/HmzryWgh69",150746,1996,New York City,Eastern Time (US & Canada)
8.25E+17,The problem with President Trump’s wall that no one is talking about https://t.co/xT6qv3CQgt,0,0,Twitter for iPhone,1/27/2017 1:02,31817141,LauraSeydel,Laura Turner Seydel,4/16/2009 14:10,Chairperson of the Captain Planet Foundation (@captainplanetfd). National environmental advocate. Eco-living expert. Wife and mother of three.,4125,1002,"Atlanta, Ga.",Quito
8.25E+17,"RT @stephenlautens: British editorial cartoonists sure pull no punches. Trump, May &amp; the ""special relationship"" of the UK &amp; US https://t.co…",13,0,Twitter for iPad,1/27/2017 1:02,482142586,wholecloth,Fran Howard,2/3/2012 15:36,"Quilter, obsessive solitaire player. I talk politics, especially the liberal (Liberal) kind. Winnipeg.",635,364,,
8.25E+17,"RT @VanityFair: With his man in the White House, the architect of Trumpism takes a victory lap around the media https://t.co/IDLZMfsHhx",47,0,Twitter for Android,1/27/2017 1:02,790432026,JaninesCicadas,Janine's #RESIST💰🗳,8/30/2012 0:19,Where is good audio?,104,53,USA,Central Time (US & Canada)
8.25E+17,RT @paulwsj: Canceled Trump-Peña Nieto meeting marks biggest U.S.-Mexico rift in decades https://t.co/YtjSO6D9XA via @WSJ,59,0,Twitter for iPhone,1/27/2017 1:02,255734349,ARC4Freedom,ARC4Freedom,2/21/2011 23:28,"God, Family, Truth, Freedom! Dump GOP & start new moral Constitutional Conservative Party! Support Article V, Educate Masses! #TCOT",4088,4322,USA,Eastern Time (US & Canada)
8.25E+17,RT @LouisFarrakhan: Why are so many of you frightened over what Donald Trump's presidency will bring? [VIDEO] https://t.co/FqjEOkhKPp https…,468,0,Twitter for iPhone,1/27/2017 1:02,726382250,NoiGary,Gary Noi,7/30/2012 16:27,Gary Northwest Indiana Study Group,122,90,"Gary, IN",Central Time (US & Canada)
8.25E+17,RT @HuffPostPol: Petition demanding Donald Trump release his tax returns breaks White House record https://t.co/LaJ8RlZjNu https://t.co/75O…,106,0,Twitter for iPhone,1/27/2017 1:02,58221962,jtoliv,julie o,7/19/2009 15:45,,70,461,,
8.25E+17,"RT @mviser: Will the 20 percent tax on goods from Mexico apply to the Donald J. Trump Signature Collection suits, made in Mexico? https://t…",2820,0,Twitter Web Client,1/27/2017 1:02,286800703,KS_1013,Kazuto Suzuki,4/23/2011 18:35,"国際政治経済学、欧州統合、科学技術政策、宇宙政策、輸出管理、 グローバリゼーションなどについて勉強したり教えたりしています。 2013年12月から2015年7月まで国連安保理のイラン制裁パネルで勤務。Sorry folks, all tweets are in Japanese.",12532,434,,Tokyo
8.25E+17,RT @WSJ: Canceled Trump-Peña Nieto meeting marks biggest U.S.-Mexico rift in decades https://t.co/LzgAZ6MHnT,43,0,Twitter for iPhone,1/27/2017 1:02,20686735,daTulip,Jim Becker,2/12/2009 15:47,"Patent Agent, Molecular Biologist, and Husker transplant in Des Moines, IA",415,1485,"Urbandale, IA",Central Time (US & Canada)
8.25E+17,RT @PalmerReport: White House insider: Reince Priebus nearly resigned amid Donald Trump’s crowd size meltdown https://t.co/K4CTn5n33f,14,0,Twitter for iPhone,1/27/2017 1:02,1117091864,GulizZion,lizzy,1/24/2013 15:41,,575,2175,"Florida, USA",
8.25E+17,RT @PalmerReport: Donald Trump ordered National Park Service to lie about inauguration crowd size; it refused https://t.co/QloCgKUNJC,41,0,Twitter for Android,1/27/2017 1:02,257732423,TiersOfLove,"Also, F**k Paul Ryan",2/26/2011 2:00,,321,363,,
8.25E+17,"RT @mviser: Will the 20 percent tax on goods from Mexico apply to the Donald J. Trump Signature Collection suits, made in Mexico? https://t…",2820,0,Twitter for iPhone,1/27/2017 1:02,133570135,LiberalJaxx,Trump's Enemy,4/16/2010 3:41,...just here running my mouth...i MUTE #Deplorables and 🐸s ...#cowboys #science #scandal #TheResistance against the 🍊🤡 #BLM... #GOP are terrorists & traitors,8767,8232,"Houston, TX",Central Time (US & Canada)
8.25E+17,"RT @owillis: Donald Trump: a weak, flaccid, small, inadequate and impotent presidency. You will never be great.",64,0,Twitter for Windows,1/27/2017 1:02,105895409,jasinHD,(((jason))),1/17/2010 21:21,I'm just here for the fireworks. #theresistance,124,1427,,Eastern Time (US & Canada)
8.25E+17,"RT @mviser: Will the 20 percent tax on goods from Mexico apply to the Donald J. Trump Signature Collection suits, made in Mexico? https://t…",2820,0,Twitter for Android,1/27/2017 1:02,265665561,Kenshiro73,Davey boy,3/13/2011 23:42,In a war against all things of stupidity! $500sneakers? NO BUY BOOKS! Then came Donald Drumpf.This is Fun and educational  #TheResistance #VeryBadHombre,1291,1123,heckling@ its finest,
8.25E+17,RT @DJMorse: BREAKING: Man Who Doesn't Pay Taxes Wants Americans to Pay 20% Tax on Goods From Mexico #trumptax  https://t.co/hK6YPFfcV6,133,0,Twitter for iPhone,1/27/2017 1:02,4821206555,RealityAwaitsU,Welcome to Reality!,1/17/2016 14:42,I value facts and information. Sick of polarization and ignorant rhetoric. No party affiliation simply means open-minded to many issues. Follow me and my blog.,48,66,,Eastern Time (US & Canada)
8.25E+17,RT @Newsweek: There are cracks in Trump's wall strategy—and not just about who's going to pay for it https://t.co/thRoAFYJnG https://t.co/b…,15,0,Twitter for iPad,1/27/2017 1:02,85475708,Caricatutronico,Caricatutrónico,10/27/2009 2:06,"Deseo justicia, es decir, que se dé a cada quien lo que le corresponde, sin trucos ni abuso del poder.",4202,3963,Ciudad de México,Central Time (US & Canada)
8.25E+17,@eross4409 @fubaglady She is not hateful!  I am hispanic and voted for Donald Trump. Does that make me racist?,0,0,Twitter for iPhone,1/27/2017 1:02,7.61E+17,MonicaJens1,Monica Jens,8/4/2016 5:01,"Latina Legal migrant, Christian Pro-life",187,94,"Nevada, USA",
8.25E+17,"RT @imraansiddiqi: Remember when I said ""fascism is only a heartbeat away?""
Update: It's here.
https://t.co/bRyCfmPRin https://t.co/YTVvj2d…",724,0,Twitter for Android,1/27/2017 1:02,4180157499,Beebop02464210,Bee bop,11/13/2015 17:15,,7,62,,
8.25E+17,RT @AmericasVoice: Protesters in multiple US cities say #NoBanNoWall to Donald Trump. https://t.co/xBJYyKa7uH https://t.co/r9cRURxa60,170,0,Twitter for iPhone,1/27/2017 1:02,1944136225,ashleyfaith509,Ashley Blanshaw,10/7/2013 13:25,Lover of The Lord and Christ/family and friend person/singer/songwriter/wants to become a producer and own a record label for the future!!,1160,351,,
